t,eC,eL,pos_x,pos_y,ref_x,ref_y
4255.530512,0.123744,0.094276,0.623744,1.465724,0.500000,1.560000
4255.547777,0.111199,0.093845,0.611199,1.499488,0.500000,1.593333
4255.565964,0.097605,0.097614,0.597605,1.529053,0.500000,1.626667
4255.585935,0.085742,0.097106,0.585742,1.562894,0.500000,1.660000
4255.606016,0.075183,0.098988,0.575183,1.597679,0.500000,1.696667
4255.626327,0.068087,0.098221,0.568087,1.631779,0.500000,1.730000
4255.645854,0.055580,0.102313,0.555580,1.664353,0.500000,1.766667
4255.665862,0.043282,0.099754,0.543282,1.700246,0.500000,1.800000
4255.686743,0.033034,0.103870,0.533034,1.732796,0.500000,1.836667
4255.705705,0.023790,0.103452,0.523790,1.766548,0.500000,1.870000
4255.725783,0.015449,0.104526,0.515449,1.802141,0.500000,1.906667
4255.746683,0.005048,0.103266,0.505048,1.836734,0.500000,1.940000
4255.766652,-0.003143,0.104742,0.496857,1.871924,0.500000,1.976667
4255.786059,-0.009736,0.107066,0.490264,1.906267,0.500000,2.013333
4255.807278,-0.015502,0.108123,0.484498,1.941877,0.500000,2.050000
4255.826931,-0.023124,0.109251,0.476876,1.977416,0.500000,2.086667
4255.847568,-0.031475,0.107600,0.468525,2.012400,0.500000,2.120000
4255.866120,-0.037118,0.107459,0.462882,2.049208,0.500000,2.156667
4255.886089,-0.040246,0.107842,0.459754,2.085491,0.500000,2.193333
4255.906100,-0.043207,0.108938,0.456793,2.121062,0.500000,2.230000
4255.927448,-0.047160,0.109264,0.452840,2.157403,0.500000,2.266667
4255.946485,-0.049402,0.108540,0.450598,2.194793,0.500000,2.303333
4255.966362,-0.049533,0.109436,0.450467,2.230564,0.500000,2.340000
4255.986418,-0.048950,0.111608,0.451050,2.265058,0.500000,2.376667
4256.008243,-0.045550,0.109131,0.454450,2.300869,0.500000,2.410000
4256.027126,-0.042460,0.107881,0.457540,2.335452,0.500000,2.443333
4256.046796,-0.035074,0.109049,0.464926,2.370951,0.500000,2.480000
4256.067784,-0.027697,0.109631,0.469561,2.404516,0.500179,2.513367
4256.086788,-0.012813,0.107226,0.479412,2.441162,0.502188,2.546721
4256.107257,-0.002963,0.106548,0.486475,2.475160,0.506420,2.579867
4256.129239,0.010619,0.108381,0.498825,2.508020,0.513621,2.615910
4256.148871,0.025492,0.109944,0.514471,2.538823,0.523450,2.651327
4256.167188,0.031647,0.101352,0.527543,2.580073,0.535854,2.685925
4256.187134,0.047367,0.112208,0.544725,2.600954,0.552243,2.722517
4256.207409,0.062704,0.103809,0.571749,2.636401,0.571512,2.757678
4256.228867,0.075953,0.104334,0.594520,2.662134,0.593536,2.791182
4256.248738,0.089317,0.116640,0.613464,2.681260,0.622523,2.827889
4256.266603,0.101601,0.113971,0.639734,2.704744,0.650009,2.857080
4256.286644,0.110632,0.112121,0.664503,2.727200,0.679745,2.883975
4256.306920,0.120207,0.106251,0.694105,2.748918,0.711541,2.908401
4256.326350,0.129227,0.107270,0.722311,2.768084,0.750965,2.933569
4256.346496,0.132624,0.095514,0.760683,2.794645,0.792569,2.954942
4256.366173,0.145950,0.108006,0.783837,2.800483,0.839148,2.973420
4256.386246,0.149310,0.108033,0.813613,2.816092,0.884090,2.986379
4256.406695,0.149862,0.101023,0.846551,2.830539,0.923434,2.994103
4256.426301,0.146973,0.094196,0.880125,2.845153,0.963270,2.998649
4256.446297,0.140700,0.087069,0.912931,2.859300,1.000000,3.000000
4256.466284,0.127925,0.089990,0.946676,2.872075,1.036667,3.000000
4256.486343,0.114287,0.099912,0.980088,2.885713,1.080000,3.000000
4256.506688,0.103109,0.096459,1.016874,2.896891,1.113333,3.000000
4256.526316,0.091371,0.098402,1.051598,2.908629,1.150000,3.000000
4256.546302,0.079407,0.103178,1.086822,2.920593,1.190000,3.000000
4256.566289,0.069506,0.103594,1.123073,2.930494,1.226667,3.000000
4256.586324,0.059570,0.103214,1.160119,2.940430,1.263333,3.000000
4256.606132,0.049354,0.107861,1.195472,2.950646,1.303333,3.000000
4256.627312,0.040331,0.109424,1.230576,2.959669,1.340000,3.000000
4256.646285,0.031334,0.107917,1.268750,2.968666,1.376667,3.000000
4256.666082,0.023269,0.106986,1.306347,2.976731,1.413333,3.000000
4256.686151,0.015433,0.107856,1.345477,2.984567,1.453333,3.000000
4256.706681,0.007681,0.110395,1.382938,2.992319,1.493333,3.000000
4256.726092,0.001174,0.111634,1.421699,2.998826,1.533333,3.000000
