vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.114414,-0.011573,-0.492697,-0.062028,0.308745,-0.000196,0.001065,0.055675,2.658456,1.958242,7.079569
2.119811,-0.011885,-0.735848,-0.078029,0.305936,-0.000238,0.000854,0.048328,2.628991,1.964449,7.110426
2.124143,-0.012418,-0.998027,-0.094718,0.303479,-0.000309,0.000814,0.046585,2.600465,1.969934,7.139812
2.127276,-0.012524,-1.267297,-0.111658,0.301608,-0.000249,0.000818,0.046466,2.570726,1.976493,7.168830
2.129257,-0.012090,-1.535777,-0.129018,0.300301,-0.000255,0.000790,0.044869,2.541788,1.983819,7.198947
2.129911,-0.011236,-1.802038,-0.145154,0.299369,-0.000303,0.000715,0.039690,2.513130,1.991645,7.229141
2.129216,-0.009684,-2.057459,-0.160179,0.298923,-0.000395,0.000598,0.034532,2.484978,2.000352,7.259569
2.127158,-0.007476,-2.294643,-0.174462,0.298916,-0.000406,0.000516,0.030063,2.457299,2.010100,7.289924
2.123832,-0.004754,-2.511230,-0.187499,0.299432,-0.000440,0.000438,0.026091,2.430032,2.020447,7.320421
2.119303,-0.001610,-2.704478,-0.199323,0.300384,-0.000574,0.000335,0.021924,2.405233,2.033785,7.351394
2.113565,0.001771,-2.874618,-0.209693,0.301440,-0.000387,0.000264,0.017175,2.378600,2.046529,7.382311
2.107053,0.005295,-3.022243,-0.217900,0.303080,-0.000505,0.000160,0.012914,2.352977,2.060663,7.413406
2.099698,0.008878,-3.145681,-0.225355,0.305032,-0.000565,0.000119,0.011125,2.329620,2.076309,7.445192
2.091656,0.012282,-3.246955,-0.231549,0.307044,-0.000459,0.000075,0.008298,2.305359,2.093629,7.477268
2.083231,0.015336,-3.330078,-0.236810,0.309015,-0.000475,0.000041,0.006763,2.282870,2.112214,7.510085
2.074412,0.017959,-3.397009,-0.240547,0.310585,-0.000461,-0.000004,0.004774,2.261735,2.132076,7.543610
2.065361,0.020113,-3.449670,-0.243569,0.311497,-0.000426,-0.000015,0.003803,2.242091,2.153415,7.577153
2.056150,0.021758,-3.490070,-0.245928,0.311304,-0.000367,-0.000027,0.002918,2.223738,2.175929,7.611405
2.046786,0.022853,-3.520845,-0.248009,0.310707,-0.000320,-0.000028,0.002693,2.207370,2.199447,7.645474
2.037289,0.023395,-3.544236,-0.249964,0.309504,-0.000275,-0.000023,0.002600,2.191962,2.223732,7.679702
2.027648,0.023410,-3.562745,-0.251547,0.307896,-0.000220,-0.000030,0.001916,2.177627,2.249186,7.715095
2.017922,0.022967,-3.578331,-0.252996,0.305859,-0.000122,-0.000003,0.002268,2.164494,2.275682,7.750947
2.008153,0.022188,-3.591275,-0.255553,0.303402,0.000230,0.000168,0.006559,2.152575,2.300663,7.787182
1.998481,0.021180,-3.601258,-0.258849,0.301112,0.000061,0.000057,0.004942,2.143770,2.329305,7.822942
1.988344,0.019625,-3.616837,-0.261093,0.298947,-0.000095,0.000002,0.002473,2.135720,2.357107,7.859435
1.977916,0.017938,-3.636357,-0.263710,0.297770,-0.000041,0.000044,0.003650,2.130951,2.383745,7.896361
1.967493,0.016303,-3.656163,-0.267371,0.297400,-0.000204,-0.000004,0.002756,2.126653,2.412763,7.932276
1.956832,0.014545,-3.680136,-0.268980,0.297316,-0.000111,0.000007,0.002241,2.123429,2.441676,7.969099
1.946427,0.012980,-3.703083,-0.271445,0.298520,-0.000083,0.000031,0.003073,2.122772,2.471175,8.006933
