9.644164762355744713e-02,-3.645276451913746253e-04,-1.466150617960568558e+00
1.121678220807975634e-01,-7.492917085194306451e-03,-1.962893423151037764e+00
9.448266521181336586e-02,4.679751606074529328e-04,-1.627553759078754991e+00
9.843450985126622754e-02,-4.423996785948305921e-03,-1.873976399484994282e+00
6.830861352477635151e-02,1.066805541034407043e-02,-1.349543200805062293e-01
7.669085782782492089e-02,1.106606176945606861e-02,1.488590813410224589e+00
7.574846270926371972e-02,8.114168025608490750e-03,1.456660409247535259e+00
7.502258857449106699e-02,6.883387684738246498e-04,1.629639970683576689e+00
9.232796734588921694e-02,6.689814934255119971e-03,1.905846217506439233e+00
6.224587028996664273e-02,-9.474547319888731653e-03,9.593972180061449695e-01
8.160764326235225852e-02,7.559691372916619787e-03,1.849436126213124476e+00
5.970912411160522737e-02,1.264658306397476069e-02,1.183859539551031403e+00
6.824814632878295484e-02,4.375259662507852663e-03,1.648181001682813562e+00
9.411227802435639944e-02,6.571434472143779064e-03,1.907334929023740688e+00
8.126389566292901989e-02,3.541126123189519692e-03,1.814130481190941557e+00
1.016455715597777143e-01,5.792520392215873282e-03,1.869477432727508104e+00
6.766104119410831785e-02,-8.543605491910407496e-03,1.057464608743404755e+00
1.092650145838001130e-01,5.899844221993505618e-03,1.869425981909398793e+00
7.958647744580593653e-02,4.411395290316519335e-03,1.648972935834664977e+00
9.822077467570577980e-02,6.514588478691371240e-03,1.907153010612497868e+00
1.057782483644924554e-01,6.633126267582096711e-03,1.907086936799630150e+00
1.018253414314926886e-01,6.520393460792060954e-03,1.907045269801538323e+00
1.055281412018151954e-01,6.582426566598233338e-03,1.907020401219522876e+00
1.093169124542847648e-01,6.650101939567571591e-03,1.907002728254082013e+00
1.133234523593076304e-01,6.721060031585859851e-03,1.906988728206185035e+00
1.156661308094473206e-01,6.766032499940228054e-03,1.906978745283304910e+00
1.149979757583334816e-01,6.148977110301807533e-03,1.886926445379853323e+00
1.114329415762336239e-01,3.904631032747753715e-03,1.813519436591454204e+00
1.023078621418842538e-01,-1.273036357664841280e-03,1.562547088283774421e+00
8.852847225635329664e-02,-1.407873257002482600e-02,3.101992422874961242e-01
